ID,Hand,XPos,YPos,ZPos,Time
sample123,Left,-0.5754995,1.583134,0.1337797,25.27757
sample123,Right,-0.3699087,0.3921117,0.1621416,25.27757
sample123,Left,-0.5663006,1.601362,0.1192508,25.31697
sample123,Right,-0.3699087,0.3921117,0.1621416,25.31697
sample123,Left,-0.5556361,1.621654,0.1102475,25.35936
sample123,Right,-0.3699087,0.3921117,0.1621416,25.35936
sample123,Left,-0.5545607,1.627012,0.1099291,25.39395
sample123,Right,-0.3699087,0.3921117,0.1621416,25.39395
sample123,Left,-0.5587767,1.62122,0.1141436,25.4373
sample123,Right,-0.3699087,0.3921117,0.1621416,25.4373
sample123,Left,-0.5626127,1.606352,0.1189722,25.47668
sample123,Right,-0.3699087,0.3921117,0.1621416,25.47668
sample123,Left,-0.5618385,1.593954,0.1173288,25.52371
sample123,Right,-0.3699087,0.3921117,0.1621416,25.52371
sample123,Left,-0.5523401,1.582162,0.1140707,25.5698
sample123,Right,-0.3699087,0.3921117,0.1621416,25.5698
sample123,Left,-0.5443175,1.568563,0.1092814,25.61118
sample123,Right,-0.3699087,0.3921117,0.1621416,25.61118
sample123,Left,-0.5403429,1.556078,0.1071005,25.64483
sample123,Right,-0.3699087,0.3921117,0.1621416,25.64483
sample123,Left,-0.5358552,1.541454,0.1060427,25.67672
sample123,Right,-0.3699087,0.3921117,0.1621416,25.67672
sample123,Left,-0.5309087,1.522464,0.1069878,25.71739
sample123,Right,-0.3699087,0.3921117,0.1621416,25.71739
sample123,Left,-0.5258213,1.501352,0.1090073,25.74971
sample123,Right,-0.3699087,0.3921117,0.1621416,25.74971
sample123,Left,-0.5211087,1.480188,0.1117938,25.78219
sample123,Right,-0.3699087,0.3921117,0.1621416,25.78219
sample123,Left,-0.5136118,1.460037,0.1144481,25.81764
sample123,Right,-0.3699087,0.3921117,0.1621416,25.81764
sample123,Left,-0.5017517,1.435284,0.1159761,25.85464
sample123,Right,-0.3699087,0.3921117,0.1621416,25.85464
sample123,Left,-0.4961001,1.425357,0.117551,25.88963
sample123,Right,-0.3699087,0.3921117,0.1621416,25.88963
sample123,Left,-0.4856467,1.414435,0.1181959,25.93058
sample123,Right,-0.3699087,0.3921117,0.1621416,25.93058
sample123,Left,-0.4772113,1.414699,0.1183862,25.96474
sample123,Right,-0.3699087,0.3921117,0.1621416,25.96474
sample123,Left,-0.4652567,1.418619,0.1197813,26.00537
sample123,Right,-0.3699087,0.3921117,0.1621416,26.00537
sample123,Left,-0.458813,1.422436,0.1224121,26.03874
sample123,Right,-0.3699087,0.3921117,0.1621416,26.03874
sample123,Left,-0.4522802,1.424662,0.1277087,26.07887
sample123,Right,-0.3699087,0.3921117,0.1621416,26.07887
sample123,Left,-0.4480618,1.426109,0.1320343,26.12058
sample123,Right,-0.3699087,0.3921117,0.1621416,26.12058
sample123,Left,-0.4493567,1.430013,0.1205199,26.16264
sample123,Right,-0.3699087,0.3921117,0.1621416,26.16264
sample123,Left,-0.4465698,1.437882,0.1269301,26.19627
sample123,Right,-0.3699087,0.3921117,0.1621416,26.19627
sample123,Left,-0.4438075,1.448838,0.1416212,26.23694
sample123,Right,-0.3699087,0.3921117,0.1621416,26.23694
sample123,Left,-0.4425437,1.455169,0.1508468,26.27147
sample123,Right,-0.3699087,0.3921117,0.1621416,26.27147
sample123,Left,-0.4366871,1.458778,0.1548634,26.31206
sample123,Right,-0.3699087,0.3921117,0.1621416,26.31206
sample123,Left,-0.4284757,1.458043,0.1510565,26.34531
sample123,Right,-0.3699087,0.3921117,0.1621416,26.34531
sample123,Left,-0.4236775,1.458512,0.145937,26.39012
sample123,Right,-0.3699087,0.3921117,0.1621416,26.39012
sample123,Left,-0.4244123,1.462075,0.1509365,26.4275
sample123,Right,-0.3699087,0.3921117,0.1621416,26.4275
sample123,Left,-0.4194613,1.463207,0.1572202,26.46278
sample123,Right,-0.3699087,0.3921117,0.1621416,26.46278
sample123,Left,-0.4114189,1.466351,0.1642266,26.50223
sample123,Right,-0.3699087,0.3921117,0.1621416,26.50223
sample123,Left,-0.4036492,1.469789,0.1687123,26.5437
sample123,Right,-0.3699087,0.3921117,0.1621416,26.5437
sample123,Left,-0.3966369,1.474164,0.1713947,26.58926
sample123,Right,-0.3699087,0.3921117,0.1621416,26.58926
sample123,Left,-0.3860066,1.481263,0.1765763,26.63724
sample123,Right,-0.3699087,0.3921117,0.1621416,26.63724
sample123,Left,-0.3812952,1.487334,0.1777043,26.67149
sample123,Right,-0.3699087,0.3921117,0.1621416,26.67149
sample123,Left,-0.3759382,1.493569,0.1781691,26.71163
sample123,Right,-0.3699087,0.3921117,0.1621416,26.71163
sample123,Left,-0.3731058,1.496371,0.1783208,26.75362
sample123,Right,-0.3699087,0.3921117,0.1621416,26.75362
sample123,Left,-0.3708272,1.499926,0.178159,26.79666
sample123,Right,-0.3699087,0.3921117,0.1621416,26.79666
sample123,Left,-0.3676705,1.498563,0.175073,26.83921
sample123,Right,-0.3699087,0.3921117,0.1621416,26.83921
sample123,Left,-0.368156,1.498843,0.1740656,26.87365
sample123,Right,-0.3699087,0.3921117,0.1621416,26.87365
sample123,Left,-0.3720325,1.496556,0.1723659,26.91236
sample123,Right,-0.3699087,0.3921117,0.1621416,26.91236
sample123,Left,-0.3738203,1.494933,0.1703365,26.94711
sample123,Right,-0.3699087,0.3921117,0.1621416,26.94711
sample123,Left,-0.3778556,1.492258,0.1675293,26.9864
sample123,Right,-0.3699087,0.3921117,0.1621416,26.9864
sample123,Left,-0.3809774,1.489938,0.1652742,27.02826
sample123,Right,-0.3699087,0.3921117,0.1621416,27.02826
sample123,Left,-0.3833026,1.488906,0.1617924,27.07142
sample123,Right,-0.3699087,0.3921117,0.1621416,27.07142
sample123,Left,-0.3847381,1.488396,0.1599403,27.10833
sample123,Right,-0.3699087,0.3921117,0.1621416,27.10833
sample123,Left,-0.3861806,1.488235,0.1574253,27.14672
sample123,Right,-0.3699087,0.3921117,0.1621416,27.14672
sample123,Left,-0.3863737,1.488954,0.155424,27.18756
sample123,Right,-0.3699087,0.3921117,0.1621416,27.18756
sample123,Left,-0.3862552,1.489699,0.154557,27.22991
sample123,Right,-0.3699087,0.3921117,0.1621416,27.22991
sample123,Left,-0.3854271,1.490283,0.1541601,27.27281
sample123,Right,-0.3699087,0.3921117,0.1621416,27.27281
sample123,Left,-0.3847534,1.490036,0.1548472,27.30816
sample123,Right,-0.3699087,0.3921117,0.1621416,27.30816
sample123,Left,-0.382784,1.489276,0.1568559,27.34627
sample123,Right,-0.3699087,0.3921117,0.1621416,27.34627
sample123,Left,-0.3816143,1.488128,0.1583183,27.38074
sample123,Right,-0.3699087,0.3921117,0.1621416,27.38074
sample123,Left,-0.3807737,1.486843,0.1598465,27.42057
sample123,Right,-0.3699087,0.3921117,0.1621416,27.42057
sample123,Left,-0.3809279,1.486544,0.1599489,27.46271
sample123,Right,-0.3699087,0.3921117,0.1621416,27.46271
sample123,Left,-0.3806302,1.486245,0.1605536,27.50599
sample123,Right,-0.3699087,0.3921117,0.1621416,27.50599
sample123,Left,-0.3808132,1.486019,0.1609258,27.54731
sample123,Right,-0.3699087,0.3921117,0.1621416,27.54731
sample123,Left,-0.3812709,1.486063,0.1607436,27.5827
sample123,Right,-0.3699087,0.3921117,0.1621416,27.5827
sample123,Left,-0.3819944,1.486236,0.1603622,27.62139
sample123,Right,-0.3699087,0.3921117,0.1621416,27.62139
sample123,Left,-0.3830362,1.486005,0.1600059,27.66327
sample123,Right,-0.3699087,0.3921117,0.1621416,27.66327
sample123,Left,-0.3845135,1.485296,0.1596659,27.70663
sample123,Right,-0.3699087,0.3921117,0.1621416,27.70663
sample123,Left,-0.3855445,1.484701,0.1593992,27.74197
sample123,Right,-0.3699087,0.3921117,0.1621416,27.74197
sample123,Left,-0.3861434,1.483541,0.1593751,27.78207
sample123,Right,-0.3699087,0.3921117,0.1621416,27.78207
sample123,Left,-0.3862909,1.483736,0.1594483,27.81772
sample123,Right,-0.3699087,0.3921117,0.1621416,27.81772
sample123,Left,-0.3869858,1.483296,0.1596119,27.85623
sample123,Right,-0.3699087,0.3921117,0.1621416,27.85623
sample123,Left,-0.387293,1.483484,0.159705,27.89651
sample123,Right,-0.3699087,0.3921117,0.1621416,27.89651
sample123,Left,-0.3878451,1.483831,0.1599471,27.93884
sample123,Right,-0.3699087,0.3921117,0.1621416,27.93884
sample123,Left,-0.3883651,1.484152,0.1601293,27.97394
sample123,Right,-0.3699087,0.3921117,0.1621416,27.97394
sample123,Left,-0.3889291,1.484331,0.1601819,28.0144
sample123,Right,-0.3699087,0.3921117,0.1621416,28.0144
sample123,Left,-0.3894042,1.484428,0.1600452,28.04824
sample123,Right,-0.3699087,0.3921117,0.1621416,28.04824
sample123,Left,-0.3896339,1.484473,0.1596874,28.08823
sample123,Right,-0.3699087,0.3921117,0.1621416,28.08823
sample123,Left,-0.3896825,1.484377,0.1592491,28.13091
sample123,Right,-0.3699087,0.3921117,0.1621416,28.13091
sample123,Left,-0.3893571,1.48372,0.1587733,28.17199
sample123,Right,-0.3699087,0.3921117,0.1621416,28.17199
sample123,Left,-0.3889402,1.483272,0.1587348,28.20553
sample123,Right,-0.3699087,0.3921117,0.1621416,28.20553
sample123,Left,-0.387929,1.482367,0.1596099,28.24607
sample123,Right,-0.3699087,0.3921117,0.1621416,28.24607
sample123,Left,-0.3874279,1.482257,0.1601423,28.27962
sample123,Right,-0.3699087,0.3921117,0.1621416,28.27962
sample123,Left,-0.3870291,1.482842,0.1603131,28.31938
sample123,Right,-0.3699087,0.3921117,0.1621416,28.31938
sample123,Left,-0.3867481,1.484036,0.1602162,28.36203
sample123,Right,-0.3699087,0.3921117,0.1621416,28.36203
sample123,Left,-0.3868639,1.485635,0.1598004,28.39669
sample123,Right,-0.3699087,0.3921117,0.1621416,28.39669
sample123,Left,-0.3865934,1.488233,0.1585972,28.43836
sample123,Right,-0.3699087,0.3921117,0.1621416,28.43836
sample123,Left,-0.3859975,1.491184,0.1567332,28.49161
sample123,Right,-0.3699087,0.3921117,0.1621416,28.49161
sample123,Left,-0.3869985,1.488346,0.1558381,28.55181
sample123,Right,-0.3699087,0.3921117,0.1621416,28.55181
sample123,Left,-0.3898974,1.480701,0.1546875,28.61704
sample123,Right,-0.3699087,0.3921117,0.1621416,28.61704
sample123,Left,-0.3950316,1.469319,0.1558892,28.68289
sample123,Right,-0.3699087,0.3921117,0.1621416,28.68289
sample123,Left,-0.4057138,1.457538,0.1492018,28.74894
sample123,Right,-0.3699087,0.3921117,0.1621416,28.74894
sample123,Left,-0.4225275,1.446722,0.1398631,28.81614
sample123,Right,-0.3699087,0.3921117,0.1621416,28.81614
sample123,Left,-0.4409668,1.422643,0.1306358,28.88416
sample123,Right,-0.3699087,0.3921117,0.1621416,28.88416
sample123,Left,-0.4530776,1.396994,0.1265308,28.95004
sample123,Right,-0.3699087,0.3921117,0.1621416,28.95004
sample123,Left,-0.4646007,1.372419,0.1249257,29.018
sample123,Right,-0.3699087,0.3921117,0.1621416,29.018
sample123,Left,-0.4833659,1.356138,0.1197765,29.08604
sample123,Right,-0.3699087,0.3921117,0.1621416,29.08604
sample123,Left,-0.4957699,1.343709,0.1221307,29.15199
sample123,Right,-0.3699087,0.3921117,0.1621416,29.15199
sample123,Left,-0.5012933,1.341062,0.142598,29.21715
sample123,Right,-0.3699087,0.3921117,0.1621416,29.21715
sample123,Left,-0.5021732,1.363976,0.1904421,29.28355
sample123,Right,-0.3699087,0.3921117,0.1621416,29.28355
sample123,Left,-0.5018478,1.408126,0.2555382,29.3503
sample123,Right,-0.3699087,0.3921117,0.1621416,29.3503
sample123,Left,-0.5144172,1.468103,0.3202407,29.41682
sample123,Right,-0.3699087,0.3921117,0.1621416,29.41682
sample123,Left,-0.5442585,1.51865,0.3582936,29.48439
sample123,Right,-0.3699087,0.3921117,0.1621416,29.48439
sample123,Left,-0.5840148,1.541537,0.3666363,29.5513
sample123,Right,-0.3699087,0.3921117,0.1621416,29.5513
sample123,Left,-0.6301296,1.534043,0.3600194,29.61703
sample123,Right,-0.3699087,0.3921117,0.1621416,29.61703
sample123,Left,-0.6806227,1.513359,0.3606093,29.68323
sample123,Right,-0.3699087,0.3921117,0.1621416,29.68323
sample123,Left,-0.7309635,1.483809,0.380482,29.75003
sample123,Right,-0.3699087,0.3921117,0.1621416,29.75003
sample123,Left,-0.7766868,1.476696,0.4006537,29.81764
sample123,Right,-0.3699087,0.3921117,0.1621416,29.81764
sample123,Left,-0.808881,1.476215,0.427309,29.88332
sample123,Right,-0.3699087,0.3921117,0.1621416,29.88332
sample123,Left,-0.8318945,1.485471,0.4494768,29.94988
sample123,Right,-0.3699087,0.3921117,0.1621416,29.94988
sample123,Left,-0.8548056,1.473595,0.466518,30.01681
sample123,Right,-0.3699087,0.3921117,0.1621416,30.01681
sample123,Left,-0.8714555,1.477941,0.4760308,30.08404
sample123,Right,-0.3699087,0.3921117,0.1621416,30.08404
sample123,Left,-0.8829594,1.478486,0.4828449,30.14943
sample123,Right,-0.3699087,0.3921117,0.1621416,30.14943
sample123,Left,-0.8866887,1.479751,0.4896756,30.21772
sample123,Right,-0.3699087,0.3921117,0.1621416,30.21772
sample123,Left,-0.8866794,1.470226,0.4965967,30.28262
sample123,Right,-0.3699087,0.3921117,0.1621416,30.28262
sample123,Left,-0.8903723,1.453041,0.4943961,30.34982
sample123,Right,-0.3699087,0.3921117,0.1621416,30.34982
sample123,Left,-0.8989663,1.435203,0.4880066,30.41632
sample123,Right,-0.3699087,0.3921117,0.1621416,30.41632
sample123,Left,-0.9082419,1.414958,0.4792341,30.48356
sample123,Right,-0.3699087,0.3921117,0.1621416,30.48356
sample123,Left,-0.9183906,1.396086,0.4718363,30.54937
sample123,Right,-0.3699087,0.3921117,0.1621416,30.54937
sample123,Left,-0.928533,1.381605,0.4692066,30.61778
sample123,Right,-0.3699087,0.3921117,0.1621416,30.61778
sample123,Left,-0.9382003,1.37379,0.467068,30.68394
sample123,Right,-0.3699087,0.3921117,0.1621416,30.68394
sample123,Left,-0.9461771,1.372419,0.4641492,30.74963
sample123,Right,-0.3699087,0.3921117,0.1621416,30.74963
sample123,Left,-0.9502822,1.37032,0.4647878,30.81588
sample123,Right,-0.3699087,0.3921117,0.1621416,30.81588
sample123,Left,-0.9523186,1.367737,0.4672432,30.88246
sample123,Right,-0.3699087,0.3921117,0.1621416,30.88246
sample123,Left,-0.9539753,1.364299,0.4702475,30.94881
sample123,Right,-0.3699087,0.3921117,0.1621416,30.94881
sample123,Left,-0.9543091,1.361511,0.4698802,31.01604
sample123,Right,-0.3699087,0.3921117,0.1621416,31.01604
sample123,Left,-0.9549544,1.357694,0.4678789,31.08316
sample123,Right,-0.3699087,0.3921117,0.1621416,31.08316
sample123,Left,-0.9538656,1.347629,0.4651663,31.14868
sample123,Right,-0.3699087,0.3921117,0.1621416,31.14868
sample123,Left,-0.950736,1.339076,0.4635207,31.21636
sample123,Right,-0.3699087,0.3921117,0.1621416,31.21636
sample123,Left,-0.9477779,1.330461,0.4624634,31.28205
sample123,Right,-0.3699087,0.3921117,0.1621416,31.28205
sample123,Left,-0.9483885,1.329297,0.4606628,31.34873
sample123,Right,-0.3699087,0.3921117,0.1621416,31.34873
sample123,Left,-0.948198,1.323123,0.4595152,31.41537
sample123,Right,-0.3699087,0.3921117,0.1621416,31.41537
sample123,Left,-0.9492188,1.318848,0.4607838,31.48217
sample123,Right,-0.3699087,0.3921117,0.1621416,31.48217
sample123,Left,-0.9493906,1.31079,0.4623826,31.54898
sample123,Right,-0.3699087,0.3921117,0.1621416,31.54898
sample123,Left,-0.9482555,1.301391,0.4651848,31.61502
sample123,Right,-0.3699087,0.3921117,0.1621416,31.61502
sample123,Left,-0.9483357,1.29594,0.4663354,31.68172
sample123,Right,-0.3699087,0.3921117,0.1621416,31.68172
sample123,Left,-0.9483048,1.291548,0.4672859,31.74899
sample123,Right,-0.3699087,0.3921117,0.1621416,31.74899
sample123,Left,-0.9493763,1.284875,0.466913,31.81706
sample123,Right,-0.3699087,0.3921117,0.1621416,31.81706
sample123,Left,-0.9530966,1.279773,0.4667772,31.90783
sample123,Right,-0.3699087,0.3921117,0.1621416,31.90783
sample123,Left,-0.9591246,1.274402,0.4681962,31.97446
sample123,Right,-0.3699087,0.3921117,0.1621416,31.97446
