ID,Hand,XPos,YPos,ZPos,Time
testid,Right,0.09706077,1.282199,0.3803381,36.19445
testid,Left,-0.06487191,1.16638,0.345781,36.23
testid,Right,0.08706489,1.281863,0.3720765,36.23
testid,Left,-0.0637496,1.163106,0.3455578,36.28957
testid,Right,0.09505185,1.276451,0.373044,36.28957
testid,Left,-0.05968206,1.163515,0.3443837,36.34395
testid,Right,0.09939835,1.281701,0.3734062,36.34395
testid,Left,-0.05828333,1.163314,0.3435748,36.37392
testid,Right,0.09103719,1.285044,0.3675964,36.37392
testid,Left,-0.05656217,1.159801,0.3438143,36.41836
testid,Right,0.08438493,1.288278,0.3598166,36.41836
testid,Left,-0.05467977,1.1579,0.3444866,36.44914
testid,Right,0.08685566,1.2926,0.356598,36.44914
testid,Left,-0.05208403,1.15851,0.344111,36.48202
testid,Right,0.08547874,1.293468,0.3518651,36.48202
testid,Left,-0.0497811,1.161736,0.3430748,36.54798
testid,Right,0.08966999,1.27508,0.3578767,36.54798
testid,Left,-0.05085216,1.161674,0.3430845,36.58849
testid,Right,0.1010703,1.268389,0.3679653,36.58849
testid,Left,-0.05108832,1.161139,0.342775,36.62116
testid,Right,0.100734,1.274339,0.36446,36.62116
testid,Left,-0.05140131,1.15824,0.3430319,36.6629
testid,Right,0.09700602,1.281632,0.3577251,36.6629
testid,Left,-0.05180047,1.155367,0.3436975,36.6941
testid,Right,0.09474818,1.280771,0.3557003,36.6941
testid,Left,-0.05154498,1.154676,0.343919,36.72958
testid,Right,0.101522,1.280197,0.3594728,36.72958
testid,Left,-0.05087473,1.157034,0.3428289,36.76781
testid,Right,0.1083078,1.281834,0.3650145,36.76781
testid,Left,-0.0500555,1.159015,0.3412201,36.80299
testid,Right,0.1012481,1.287707,0.3597948,36.80299
testid,Left,-0.04989152,1.157394,0.3412838,36.84195
testid,Right,0.094391,1.287284,0.3556651,36.84195
testid,Left,-0.04951893,1.155971,0.3419312,36.87599
testid,Right,0.09616733,1.28097,0.3600992,36.87599
testid,Left,-0.04856426,1.156258,0.342425,36.90596
testid,Right,0.1006772,1.273948,0.3664034,36.90596
testid,Left,-0.04696525,1.15811,0.3425568,36.93746
testid,Right,0.103407,1.270223,0.3700118,36.93746
testid,Left,-0.0451395,1.160643,0.3424925,36.9701
testid,Right,0.101765,1.265936,0.3705072,36.9701
testid,Left,-0.04198225,1.162894,0.3428968,37.00052
testid,Right,0.0964933,1.259969,0.3679152,37.00052
testid,Left,-0.03791426,1.164731,0.3433443,37.03311
testid,Right,0.09204318,1.252796,0.3661501,37.03311
testid,Left,-0.03139186,1.168181,0.3446361,37.06971
testid,Right,0.08625279,1.242864,0.3661617,37.06971
testid,Left,-0.01777959,1.173404,0.3467247,37.10599
testid,Right,0.0762359,1.226017,0.3663589,37.10599
testid,Left,-0.006345072,1.176188,0.3494077,37.13761
testid,Right,0.06759794,1.210227,0.3629652,37.13761
testid,Left,0.01374994,1.178977,0.3511914,37.18196
testid,Right,0.05730174,1.188109,0.3600964,37.18196
testid,Left,0.01939358,1.172291,0.356272,37.21271
testid,Right,0.06876252,1.173066,0.3648057,37.21271
testid,Left,0.03396701,1.161276,0.3629402,37.24438
testid,Right,0.07169822,1.168034,0.3650146,37.24438
testid,Left,0.04319495,1.153897,0.3640906,37.27878
testid,Right,0.07406516,1.164537,0.3637575,37.27878
testid,Left,0.05332981,1.148722,0.3638552,37.31041
testid,Right,0.08764107,1.159623,0.3671017,37.31041
testid,Left,0.06030084,1.149188,0.3643006,37.34237
testid,Right,0.09823667,1.153498,0.3694769,37.34237
testid,Left,0.06968676,1.154397,0.3656345,37.37334
testid,Right,0.1006556,1.147969,0.3704451,37.37334
testid,Left,0.07953598,1.15468,0.3627934,37.40347
testid,Right,0.1100578,1.142147,0.370276,37.40347
testid,Left,0.08886365,1.153787,0.3636523,37.43581
testid,Right,0.1178484,1.137655,0.3715588,37.43581
testid,Left,0.1003851,1.153875,0.36595,37.47849
testid,Right,0.1314109,1.135757,0.372536,37.47849
testid,Left,0.1121706,1.159516,0.3706122,37.52195
testid,Right,0.1495867,1.133468,0.3743491,37.52195
testid,Left,0.1245718,1.161569,0.372425,37.55403
testid,Right,0.1622467,1.127253,0.3761249,37.55403
testid,Left,0.1336675,1.162115,0.3717957,37.58644
testid,Right,0.16947,1.127241,0.3761454,37.58644
testid,Left,0.1473593,1.164798,0.3684023,37.61796
testid,Right,0.180661,1.128822,0.372802,37.61796
testid,Left,0.1606494,1.1682,0.3641569,37.6498
testid,Right,0.1944624,1.13179,0.3675142,37.6498
testid,Left,0.1697543,1.171246,0.3589391,37.68204
testid,Right,0.2046485,1.137625,0.3643599,37.68204
testid,Left,0.1796622,1.17348,0.3521581,37.73102
testid,Right,0.2161606,1.143022,0.358413,37.73102
testid,Left,0.1872552,1.173548,0.3481556,37.76785
testid,Right,0.224099,1.144717,0.3540359,37.76785
testid,Left,0.1902991,1.173223,0.3449673,37.8089
testid,Right,0.2275073,1.144474,0.3503568,37.8089
testid,Left,0.1928186,1.171811,0.3424008,37.84023
testid,Right,0.2304609,1.143724,0.3470908,37.84023
testid,Left,0.1934978,1.167377,0.3371123,37.90639
testid,Right,0.2335881,1.142071,0.341285,37.90639
testid,Left,0.2009651,1.163545,0.3272575,38.00361
testid,Right,0.2410076,1.139253,0.3309185,38.00361
testid,Left,0.2092461,1.164841,0.3204958,38.0864
testid,Right,0.2498067,1.140667,0.3235624,38.0864
testid,Left,0.214393,1.163931,0.3180141,38.12867
testid,Right,0.2560638,1.140799,0.320479,38.12867
testid,Left,0.2318509,1.163765,0.3086312,38.20459
testid,Right,0.2750155,1.144062,0.3123962,38.20459
testid,Left,0.2481252,1.164193,0.3065824,38.2612
testid,Right,0.2914012,1.144943,0.3078003,38.2612
testid,Left,0.2676117,1.16761,0.3034446,38.30516
testid,Right,0.3111129,1.148944,0.302694,38.30516
testid,Left,0.2855139,1.172886,0.300698,38.33642
testid,Right,0.328597,1.154073,0.2980717,38.33642
testid,Left,0.3042787,1.180041,0.2972941,38.36889
testid,Right,0.3470803,1.16105,0.2938253,38.36889
testid,Left,0.3294111,1.192088,0.2923576,38.4105
testid,Right,0.3730949,1.175035,0.2885447,38.4105
testid,Left,0.3402868,1.199682,0.291637,38.44376
testid,Right,0.3850841,1.184266,0.2869838,38.44376
testid,Left,0.3809649,1.230519,0.3061535,38.52454
testid,Right,0.4270763,1.226583,0.2954108,38.52454
testid,Left,0.3795018,1.2727,0.3682295,38.61923
testid,Right,0.4233966,1.278828,0.3575789,38.61923
testid,Left,0.3630519,1.28167,0.4274955,38.68165
testid,Right,0.4068869,1.291771,0.4141798,38.68165
testid,Left,0.3426239,1.276477,0.5119177,38.73265
testid,Right,0.3844621,1.293087,0.5005338,38.73265
testid,Left,0.3324753,1.263795,0.5523748,38.76627
testid,Right,0.3725002,1.283472,0.5440645,38.76627
testid,Left,0.3177911,1.244121,0.6089666,38.7976
testid,Right,0.3553609,1.267549,0.6058197,38.7976
testid,Left,0.280257,1.181788,0.7372242,38.86108
testid,Right,0.3122958,1.208473,0.7490544,38.86108
testid,Left,0.2435863,1.117468,0.8397454,38.9278
testid,Right,0.2772663,1.138393,0.857222,38.9278
testid,Left,0.2032258,1.050394,0.930094,38.99427
testid,Right,0.2428732,1.068158,0.9433948,38.99427
testid,Left,0.1882825,0.976864,0.9827278,39.06098
testid,Right,0.2252248,0.9956169,1.001762,39.06098
testid,Left,0.1790856,0.920987,0.9971578,39.12809
testid,Right,0.2112771,0.9411826,1.02092,39.12809
testid,Left,0.1715551,0.8958086,0.9950966,39.19432
testid,Right,0.2020536,0.9162974,1.02078,39.19432
testid,Left,0.1695622,0.8809323,0.9929084,39.2611
testid,Right,0.1974975,0.9042999,1.017083,39.2611
testid,Left,0.1651632,0.8596455,0.9939546,39.3276
testid,Right,0.1904552,0.8881711,1.016272,39.3276
testid,Left,0.1569394,0.8628088,0.9949193,39.39444
testid,Right,0.1842422,0.8861105,1.026159,39.39444
testid,Left,0.1564905,0.8540961,0.9957315,39.46129
testid,Right,0.1884978,0.8785225,1.033946,39.46129
testid,Left,0.1594113,0.8533525,0.9978389,39.52909
testid,Right,0.1896277,0.8726024,1.036605,39.52909
testid,Left,0.1654067,0.8542086,0.9940011,39.59457
testid,Right,0.1900817,0.86145,1.031939,39.59457
testid,Left,0.1727073,0.8525601,0.9877297,39.66105
testid,Right,0.2031374,0.8521425,1.033378,39.66105
testid,Left,0.1745502,0.8519854,0.9860416,39.72817
testid,Right,0.2100707,0.8463029,1.042619,39.72817
testid,Left,0.1745502,0.8519854,0.9860416,39.79465
testid,Right,0.2203462,0.8518006,1.050377,39.79465
testid,Left,0.1745502,0.8519854,0.9860416,39.8616
testid,Right,0.218645,0.8508423,1.044501,39.8616
testid,Left,0.1745502,0.8519854,0.9860416,39.92822
testid,Right,0.2213277,0.8504369,1.043307,39.92822
testid,Left,0.1745502,0.8519854,0.9860416,39.99476
testid,Right,0.2233591,0.8508795,1.041785,39.99476
testid,Left,0.1745502,0.8519854,0.9860416,40.06137
testid,Right,0.222898,0.8509808,1.041577,40.06137
testid,Left,0.1745502,0.8519854,0.9860416,40.12832
testid,Right,0.2242952,0.8504808,1.040095,40.12832
testid,Left,0.1745502,0.8519854,0.9860416,40.19539
testid,Right,0.2252869,0.8500322,1.039068,40.19539
testid,Left,0.1745502,0.8519854,0.9860416,40.2612
testid,Right,0.2258432,0.8499132,1.038436,40.2612
testid,Left,0.1745502,0.8519854,0.9860416,40.32774
testid,Right,0.2264601,0.8497183,1.037983,40.32774
testid,Left,0.1745502,0.8519854,0.9860416,40.39484
testid,Right,0.226231,0.8498497,1.038166,40.39484
testid,Left,0.1745502,0.8519854,0.9860416,40.46175
testid,Right,0.2257743,0.8500259,1.038481,40.46175
testid,Left,0.1745502,0.8519854,0.9860416,40.52857
testid,Right,0.2251594,0.8502467,1.038942,40.52857
testid,Left,0.1745502,0.8519854,0.9860416,40.59474
testid,Right,0.2245068,0.8505103,1.039538,40.59474
testid,Left,0.1745502,0.8519854,0.9860416,40.6616
testid,Right,0.2234661,0.8509372,1.040415,40.6616
testid,Left,0.1745502,0.8519854,0.9860416,40.72836
testid,Right,0.2226223,0.8512754,1.041098,40.72836
testid,Left,0.1745502,0.8519854,0.9860416,40.79473
testid,Right,0.2217238,0.8516297,1.041911,40.79473
testid,Left,0.1745502,0.8519854,0.9860416,40.86135
testid,Right,0.2207698,0.8519163,1.042688,40.86135
testid,Left,0.1745502,0.8519854,0.9860416,40.92968
testid,Right,0.2200722,0.8522477,1.043332,40.92968
testid,Left,0.1745502,0.8519854,0.9860416,40.99516
testid,Right,0.2193876,0.852439,1.043889,40.99516
testid,Left,0.1745502,0.8519854,0.9860416,41.06133
testid,Right,0.2188586,0.8528368,1.044376,41.06133
testid,Left,0.1745502,0.8519854,0.9860416,41.12851
testid,Right,0.2179094,0.8530686,1.045102,41.12851
testid,Left,0.1745502,0.8519854,0.9860416,41.1979
testid,Right,0.2177059,0.8533719,1.045383,41.1979
testid,Left,0.1745502,0.8519854,0.9860416,41.2619
testid,Right,0.217049,0.8531965,1.045892,41.2619
testid,Left,0.1745502,0.8519854,0.9860416,41.32904
testid,Right,0.2168086,0.8537976,1.04621,41.32904
testid,Left,0.1745502,0.8519854,0.9860416,41.39499
testid,Right,0.2163205,0.853544,1.046565,41.39499
testid,Left,0.1745502,0.8519854,0.9860416,41.46232
testid,Right,0.2161206,0.8540267,1.046764,41.46232
testid,Left,0.1745502,0.8519854,0.9860416,41.52849
testid,Right,0.2156842,0.8538879,1.047069,41.52849
testid,Left,0.1745502,0.8519854,0.9860416,41.59582
testid,Right,0.2155924,0.8541638,1.047183,41.59582
testid,Left,0.1745502,0.8519854,0.9860416,41.66205
testid,Right,0.2152598,0.8540878,1.047395,41.66205
testid,Left,0.1745502,0.8519854,0.9860416,41.72932
testid,Right,0.2152684,0.8542401,1.047429,41.72932
testid,Left,0.1745502,0.8519854,0.9860416,41.79566
testid,Right,0.2149708,0.8542511,1.04764,41.79566
testid,Left,0.1745502,0.8519854,0.9860416,41.86256
testid,Right,0.2151345,0.8542782,1.047588,41.86256
testid,Left,0.1745502,0.8519854,0.9860416,41.92855
testid,Right,0.2148523,0.8542686,1.047765,41.92855
testid,Left,0.1745502,0.8519854,0.9860416,41.99569
testid,Right,0.2148309,0.8544362,1.047809,41.99569
testid,Left,0.1745502,0.8519854,0.9860416,42.06195
testid,Right,0.2147142,0.8543192,1.047911,42.06195
testid,Left,0.1745502,0.8519854,0.9860416,42.12812
testid,Right,0.2146846,0.8545581,1.047979,42.12812
testid,Left,0.1745502,0.8519854,0.9860416,42.21892
testid,Right,0.2144567,0.8545258,1.048158,42.21892
testid,Left,0.1745502,0.8519854,0.9860416,42.27327
testid,Right,0.2144359,0.8546057,1.048154,42.27327
