ID,Hand,XPos,YPos,ZPos,Time
jacqui,Right,0.08043208,0.8928235,0.371212,27.67598
jacqui,Left,-0.3346269,1.357218,0.6333863,27.73853
jacqui,Right,0.0734368,0.8933355,0.3671598,27.73853
jacqui,Left,-0.3764413,1.37809,0.6632731,27.79823
jacqui,Right,0.06609062,0.895144,0.36195,27.79823
jacqui,Left,-0.4682111,1.419413,0.6927259,27.86218
jacqui,Right,0.06497391,0.8990704,0.3585223,27.86218
jacqui,Left,-0.5541265,1.417399,0.6608846,27.92659
jacqui,Right,0.0699425,0.9019741,0.3563705,27.92659
jacqui,Left,-0.5229946,1.433331,0.6612405,27.99342
jacqui,Right,0.0749319,0.9027835,0.3515432,27.99342
jacqui,Left,-0.5216916,1.446572,0.6562607,28.05633
jacqui,Right,0.07926494,0.9013116,0.3449937,28.05633
jacqui,Left,-0.5221773,1.448634,0.6490325,28.12105
jacqui,Right,0.0811777,0.8990261,0.3389068,28.12105
jacqui,Left,-0.5197341,1.432614,0.6376958,28.18866
jacqui,Right,0.07823074,0.8985782,0.3343783,28.18866
jacqui,Left,-0.51729,1.405042,0.6105583,28.27858
jacqui,Right,0.06941997,0.899776,0.3338324,28.27858
jacqui,Left,-0.5065775,1.365601,0.5613609,28.34939
jacqui,Right,0.05554483,0.9002981,0.3340715,28.34939
jacqui,Left,-0.4962402,1.317192,0.4991769,28.4157
jacqui,Right,0.03948455,0.8977906,0.3320002,28.4157
jacqui,Left,-0.4887494,1.277376,0.4510394,28.47043
jacqui,Right,0.0284992,0.8941111,0.330489,28.47043
jacqui,Left,-0.4835844,1.236643,0.3936052,28.52846
jacqui,Right,0.01796866,0.8901246,0.3288666,28.52846
jacqui,Left,-0.4701747,1.163453,0.2704516,28.58901
jacqui,Right,-0.0005131543,0.8770247,0.3241141,28.58901
jacqui,Left,-0.4779771,1.143722,0.1921179,28.64489
jacqui,Right,-0.008074681,0.8696797,0.3220181,28.64489
jacqui,Left,-0.4833574,1.12692,0.1067787,28.68675
jacqui,Right,-0.01718611,0.8663679,0.3207811,28.68675
jacqui,Left,-0.4627812,1.122195,-0.02302688,28.7515
jacqui,Right,-0.03172398,0.8631412,0.3193173,28.7515
jacqui,Left,-0.4359783,1.121958,-0.1000118,28.80303
jacqui,Right,-0.04184605,0.8609332,0.3194346,28.80303
jacqui,Left,-0.3820371,1.135601,-0.1897721,28.86863
jacqui,Right,-0.05787377,0.858919,0.3209507,28.86863
jacqui,Left,-0.3218669,1.148571,-0.253639,28.9337
jacqui,Right,-0.07629804,0.8592267,0.321227,28.9337
jacqui,Left,-0.2448501,1.166012,-0.304902,29.02857
jacqui,Right,-0.1052184,0.8612418,0.3193731,29.02857
jacqui,Left,-0.1990159,1.180279,-0.3305177,29.11378
jacqui,Right,-0.1303712,0.8657874,0.3149243,29.11378
jacqui,Left,-0.1607283,1.190516,-0.3447627,29.21106
jacqui,Right,-0.1516631,0.8696407,0.3062744,29.21106
jacqui,Left,-0.1286752,1.196423,-0.3551469,29.30395
jacqui,Right,-0.1661223,0.8761204,0.2929302,29.30395
jacqui,Left,-0.1288574,1.196914,-0.3575399,29.36734
jacqui,Right,-0.1672532,0.8766761,0.2884914,29.36734
jacqui,Left,-0.1277746,1.200209,-0.3606862,29.4316
jacqui,Right,-0.1674552,0.8768561,0.2858643,29.4316
jacqui,Left,-0.1296575,1.200858,-0.3622862,29.49282
jacqui,Right,-0.1668359,0.8763367,0.2865787,29.49282
jacqui,Left,-0.134159,1.203157,-0.3638274,29.55477
jacqui,Right,-0.1650017,0.8748469,0.2881145,29.55477
jacqui,Left,-0.1439802,1.20275,-0.3647541,29.61692
jacqui,Right,-0.1607818,0.8704731,0.2939202,29.61692
jacqui,Left,-0.1597717,1.197928,-0.36056,29.67928
jacqui,Right,-0.1581871,0.8680553,0.3000661,29.67928
jacqui,Left,-0.1822518,1.186675,-0.3491271,29.7447
jacqui,Right,-0.1544995,0.8652652,0.3065979,29.7447
jacqui,Left,-0.2004797,1.174336,-0.3366113,29.80712
jacqui,Right,-0.1526318,0.8660906,0.3101641,29.80712
jacqui,Left,-0.2200708,1.155653,-0.3197458,29.86553
jacqui,Right,-0.1466283,0.8676968,0.31602,29.86553
jacqui,Left,-0.2387444,1.135408,-0.3025751,29.92609
jacqui,Right,-0.1371264,0.8669846,0.3204183,29.92609
jacqui,Left,-0.2637773,1.116587,-0.2781598,29.99137
jacqui,Right,-0.1229461,0.8596122,0.3215562,29.99137
jacqui,Left,-0.3050748,1.063441,-0.2142475,30.12326
jacqui,Right,-0.09900898,0.847663,0.3209497,30.12326
jacqui,Left,-0.3045066,1.033069,-0.2033182,30.20732
jacqui,Right,-0.09268651,0.851336,0.3239433,30.20732
jacqui,Left,-0.3018464,1.018316,-0.1987676,30.26363
jacqui,Right,-0.08509157,0.8519434,0.3228864,30.26363
jacqui,Left,-0.2999076,1.002112,-0.1914358,30.32689
jacqui,Right,-0.07191475,0.8509588,0.3202767,30.32689
jacqui,Left,-0.2953629,0.996083,-0.1885905,30.39203
jacqui,Right,-0.06039485,0.8500618,0.31636,30.39203
jacqui,Left,-0.2808159,0.9858001,-0.1963544,30.4601
jacqui,Right,-0.05311446,0.8492723,0.3148503,30.4601
jacqui,Left,-0.2411683,0.961482,-0.2100004,30.5324
jacqui,Right,-0.052166,0.8508759,0.3181168,30.5324
jacqui,Left,-0.2059591,0.943939,-0.2174831,30.58657
jacqui,Right,-0.0552933,0.8530715,0.3231299,30.58657
